"Format","MoTeC CSV File"
"Venue","RULLITIS"
"Vehicle","JULIA"
"Driver",""
"Device","RAJAGP"
"Comment","Exported by RAJAGP Client"
"Log Date","20/08/2026"
"Log Time","11:11:40"
"Sample Rate","10.000"
"Duration","199.300"
"Range","All"

"Time","Satellites","GPS Latitude","GPS Longitude","Ground Speed","GPS Heading","GPS Altitude","GPS Vert Speed","Distance","G Force Long","G Force Lat","G Force Combined","Brake","Acceleration","Lap Number","Lap Time","Lap Distance","GPS Fix"
"s","count","deg","deg","km/h","deg","m","km/h","m","g","g","g","g","m/s2","lap","s","m","state"

17.700,012,+56.5976475,+23.6913113,29.980,0.00,+0.00,+0.000,170.308,-0.040,+0.000,0.040,0.040,-0.400,1,17.728,170.308,4
17.800,012,+56.5976467,+23.6913247,29.760,0.00,+0.00,+0.000,171.138,-0.080,+0.000,0.080,0.080,-0.760,1,17.828,171.138,4
17.900,012,+56.5976460,+23.6913380,29.510,0.00,+0.00,+0.000,171.961,-0.070,+0.000,0.070,0.070,-0.720,1,17.928,171.961,4
18.000,012,+56.5976453,+23.6913513,29.380,0.00,+0.00,+0.000,172.779,-0.010,+0.000,0.010,0.010,-0.120,1,18.028,172.779,4
18.100,012,+56.5976446,+23.6913645,29.470,0.00,+0.00,+0.000,173.597,+0.050,+0.000,0.050,0.000,+0.480,1,18.128,173.597,4
18.200,012,+56.5976439,+23.6913779,29.770,0.00,+0.00,+0.000,174.419,+0.110,+0.000,0.110,0.000,+1.080,1,18.228,174.419,4
18.300,012,+56.5976432,+23.6913914,30.290,0.00,+0.00,+0.000,175.253,+0.170,+0.000,0.170,0.000,+1.680,1,18.328,175.253,4
18.400,012,+56.5976425,+23.6914052,31.020,0.00,+0.00,+0.000,176.105,+0.230,-0.040,0.233,0.000,+2.280,1,18.428,176.105,4
18.500,012,+56.5976418,+23.6914195,31.960,0.00,+0.00,+0.000,176.980,+0.270,-0.120,0.295,0.000,+2.640,1,18.528,176.980,4
18.600,012,+56.5976410,+23.6914341,32.780,0.00,+0.00,+0.000,177.879,+0.210,-0.310,0.374,0.000,+2.040,1,18.628,177.879,4
18.700,012,+56.5976402,+23.6914490,33.380,0.00,+0.00,+0.000,178.798,+0.150,-0.420,0.446,0.000,+1.440,1,18.728,178.798,4
18.800,012,+56.5976398,+23.6914642,33.770,0.00,+0.00,+0.000,179.730,+0.090,-0.630,0.636,0.000,+0.840,1,18.828,179.730,4
18.900,012,+56.5976401,+23.6914795,33.980,0.00,+0.00,+0.000,180.671,+0.050,-0.730,0.732,0.000,+0.480,1,18.928,180.671,4
19.000,012,+56.5976414,+23.6914947,34.140,0.00,+0.00,+0.000,181.617,+0.040,-0.930,0.931,0.000,+0.360,1,19.028,181.617,4
19.100,012,+56.5976436,+23.6915097,34.280,0.00,+0.00,+0.000,182.568,+0.050,-0.900,0.901,0.000,+0.480,1,19.128,182.568,4
19.200,012,+56.5976467,+23.6915242,34.510,0.00,+0.00,+0.000,183.523,+0.090,-0.550,0.557,0.000,+0.840,1,19.228,183.523,4
19.300,012,+56.5976507,+23.6915382,34.940,0.00,+0.00,+0.000,184.488,+0.150,-0.170,0.227,0.000,+1.440,1,19.328,184.488,4
19.400,012,+56.5976551,+23.6915519,35.420,0.00,+0.00,+0.000,185.465,+0.110,+0.110,0.156,0.000,+1.080,1,19.428,185.465,4
19.500,012,+56.5976590,+23.6915664,35.680,0.00,+0.00,+0.000,186.452,+0.050,+0.520,0.522,0.000,+0.480,1,19.528,186.452,4
19.600,012,+56.5976620,+23.6915816,35.720,0.00,+0.00,+0.000,187.444,-0.010,+0.780,0.780,0.010,-0.120,1,19.628,187.444,4
19.700,012,+56.5976640,+23.6915973,35.560,0.00,+0.00,+0.000,188.434,-0.050,+0.380,0.383,0.050,-0.480,1,19.728,188.434,4
19.800,012,+56.5976651,+23.6916132,35.500,0.00,+0.00,+0.000,189.421,-0.010,-0.270,0.270,0.010,-0.120,1,19.828,189.421,4
19.900,012,+56.5976655,+23.6916292,35.330,0.00,+0.00,+0.000,190.405,-0.070,-1.170,1.172,0.070,-0.720,1,19.928,190.405,4
20.000,012,+56.5976671,+23.6916447,34.940,0.00,+0.00,+0.000,191.381,-0.130,-1.700,1.705,0.130,-1.320,1,20.028,191.381,4
20.100,012,+56.5976711,+23.6916585,34.340,0.00,+0.00,+0.000,192.343,-0.200,-1.890,1.901,0.200,-1.920,1,20.128,192.343,4
20.200,012,+56.5976773,+23.6916687,33.510,0.00,+0.00,+0.000,193.285,-0.260,-1.900,1.918,0.260,-2.520,1,20.228,193.285,4
20.300,012,+56.5976847,+23.6916751,32.580,0.00,+0.00,+0.000,194.203,-0.240,-1.670,1.687,0.240,-2.400,1,20.328,194.203,4
20.400,012,+56.5976924,+23.6916793,31.850,0.00,+0.00,+0.000,195.098,-0.180,-1.110,1.124,0.180,-1.800,1,20.428,195.098,4
20.500,012,+56.5977000,+23.6916828,31.330,0.00,+0.00,+0.000,195.976,-0.120,-0.710,0.720,0.120,-1.200,1,20.528,195.976,4
20.600,012,+56.5977076,+23.6916860,31.020,0.00,+0.00,+0.000,196.842,-0.060,-0.430,0.434,0.060,-0.600,1,20.628,196.842,4
20.700,012,+56.5977152,+23.6916887,30.940,0.00,+0.00,+0.000,197.702,+0.000,-0.310,0.310,0.000,+0.000,1,20.728,197.702,4
20.800,012,+56.5977228,+23.6916909,31.070,0.00,+0.00,+0.000,198.563,+0.060,-0.270,0.277,0.000,+0.600,1,20.828,198.563,4
20.900,012,+56.5977305,+23.6916927,31.410,0.00,+0.00,+0.000,199.431,+0.120,-0.260,0.286,0.000,+1.200,1,20.928,199.431,4
21.000,012,+56.5977384,+23.6916941,31.900,0.00,+0.00,+0.000,200.311,+0.130,-0.200,0.239,0.000,+1.320,1,21.028,200.311,4
21.100,012,+56.5977464,+23.6916950,32.250,0.00,+0.00,+0.000,201.202,+0.070,-0.180,0.193,0.000,+0.720,1,21.128,201.202,4
21.200,012,+56.5977545,+23.6916956,32.380,0.00,+0.00,+0.000,202.099,+0.010,-0.150,0.150,0.000,+0.120,1,21.228,202.099,4
21.300,012,+56.5977625,+23.6916961,32.340,0.00,+0.00,+0.000,202.998,+0.000,-0.080,0.080,0.000,+0.000,1,21.328,202.998,4
21.400,012,+56.5977706,+23.6916966,32.390,0.00,+0.00,+0.000,203.897,+0.040,-0.050,0.064,0.000,+0.360,1,21.428,203.897,4
21.500,012,+56.5977787,+23.6916971,32.650,0.00,+0.00,+0.000,204.800,+0.100,+0.000,0.100,0.000,+0.960,1,21.528,204.800,4
21.600,012,+56.5977869,+23.6916976,33.120,0.00,+0.00,+0.000,205.714,+0.160,+0.000,0.160,0.000,+1.560,1,21.628,205.714,4
21.700,012,+56.5977953,+23.6916982,33.810,0.00,+0.00,+0.000,206.643,+0.220,+0.000,0.220,0.000,+2.160,1,21.728,206.643,4
21.800,012,+56.5978038,+23.6916987,34.610,0.00,+0.00,+0.000,207.594,+0.210,+0.000,0.210,0.000,+2.040,1,21.828,207.594,4
21.900,012,+56.5978126,+23.6916992,35.320,0.00,+0.00,+0.000,208.565,+0.200,+0.000,0.200,0.000,+1.920,1,21.928,208.565,4
22.000,012,+56.5978215,+23.6916998,35.970,0.00,+0.00,+0.000,209.555,+0.180,+0.000,0.180,0.000,+1.800,1,22.028,209.555,4
22.100,012,+56.5978305,+23.6917004,36.560,0.00,+0.00,+0.000,210.563,+0.150,+0.000,0.150,0.000,+1.440,1,22.128,210.563,4
22.200,012,+56.5978397,+23.6917009,36.950,0.00,+0.00,+0.000,211.583,+0.090,+0.000,0.090,0.000,+0.840,1,22.228,211.583,4
22.300,012,+56.5978490,+23.6917015,37.120,0.00,+0.00,+0.000,212.612,+0.020,+0.000,0.020,0.000,+0.240,1,22.328,212.612,4
22.400,012,+56.5978582,+23.6917021,37.070,0.00,+0.00,+0.000,213.643,-0.040,+0.000,0.040,0.040,-0.360,1,22.428,213.643,4
22.500,012,+56.5978674,+23.6917027,36.820,0.00,+0.00,+0.000,214.669,-0.100,+0.000,0.100,0.100,-0.960,1,22.528,214.669,4
22.600,012,+56.5978765,+23.6917032,36.340,0.00,+0.00,+0.000,215.685,-0.160,+0.000,0.160,0.160,-1.560,1,22.628,215.685,4
22.700,012,+56.5978855,+23.6917038,35.650,0.00,+0.00,+0.000,216.685,-0.220,+0.000,0.220,0.220,-2.160,1,22.728,216.685,4
22.800,012,+56.5978943,+23.6917043,34.740,0.00,+0.00,+0.000,217.662,-0.280,+0.000,0.280,0.280,-2.760,1,22.828,217.662,4
22.900,012,+56.5979028,+23.6917049,33.620,0.00,+0.00,+0.000,218.612,-0.340,+0.000,0.340,0.340,-3.360,1,22.928,218.612,4
23.000,012,+56.5979110,+23.6917054,32.280,0.00,+0.00,+0.000,219.527,-0.400,+0.000,0.400,0.400,-3.960,1,23.028,219.527,4
23.100,012,+56.5979188,+23.6917059,30.830,0.00,+0.00,+0.000,220.404,-0.390,+0.000,0.390,0.390,-3.840,1,23.128,220.404,4
23.200,012,+56.5979263,+23.6917063,29.570,0.00,+0.00,+0.000,221.243,-0.330,+0.000,0.330,0.330,-3.240,1,23.228,221.243,4
23.300,012,+56.5979335,+23.6917068,28.540,0.00,+0.00,+0.000,222.050,-0.270,+0.000,0.270,0.270,-2.640,1,23.328,222.050,4
23.400,012,+56.5979405,+23.6917072,27.710,0.00,+0.00,+0.000,222.831,-0.210,+0.000,0.210,0.210,-2.040,1,23.428,222.831,4
23.500,012,+56.5979473,+23.6917077,27.110,0.00,+0.00,+0.000,223.592,-0.150,+0.000,0.150,0.150,-1.440,1,23.528,223.592,4
23.600,012,+56.5979540,+23.6917081,26.720,0.00,+0.00,+0.000,224.340,-0.090,+0.000,0.090,0.090,-0.840,1,23.628,224.340,4
23.700,012,+56.5979606,+23.6917085,26.550,0.00,+0.00,+0.000,225.080,-0.020,+0.000,0.020,0.020,-0.240,1,23.728,225.080,4
23.800,012,+56.5979673,+23.6917089,26.590,0.00,+0.00,+0.000,225.818,+0.040,+0.000,0.040,0.000,+0.360,1,23.828,225.818,4
23.900,012,+56.5979739,+23.6917093,26.850,0.00,+0.00,+0.000,226.560,+0.100,+0.000,0.100,0.000,+0.960,1,23.928,226.560,4
24.000,012,+56.5979807,+23.6917097,27.320,0.00,+0.00,+0.000,227.312,+0.160,+0.000,0.160,0.000,+1.560,1,24.028,227.312,4
24.100,012,+56.5979876,+23.6917102,27.930,0.00,+0.00,+0.000,228.080,+0.170,+0.000,0.170,0.000,+1.680,1,24.128,228.080,4
24.200,012,+56.5979946,+23.6917106,28.400,0.00,+0.00,+0.000,228.862,+0.110,+0.000,0.110,0.000,+1.080,1,24.228,228.862,4
24.300,012,+56.5980017,+23.6917111,28.660,0.00,+0.00,+0.000,229.655,+0.050,+0.000,0.050,0.000,+0.480,1,24.328,229.655,4
24.400,012,+56.5980089,+23.6917115,28.700,0.00,+0.00,+0.000,230.451,-0.010,+0.000,0.010,0.010,-0.120,1,24.428,230.451,4
24.500,012,+56.5980161,+23.6917120,28.650,0.00,+0.00,+0.000,231.248,+0.000,+0.000,0.000,0.000,+0.000,1,24.528,231.248,4
24.600,012,+56.5980232,+23.6917124,28.660,0.00,+0.00,+0.000,232.044,+0.010,+0.000,0.010,0.000,+0.120,1,24.628,232.044,4
24.700,012,+56.5980304,+23.6917128,28.830,0.00,+0.00,+0.000,232.842,+0.070,+0.000,0.070,0.000,+0.720,1,24.728,232.842,4
24.800,012,+56.5980376,+23.6917133,29.220,0.00,+0.00,+0.000,233.649,+0.130,+0.000,0.130,0.000,+1.320,1,24.828,233.649,4
24.900,012,+56.5980450,+23.6917138,29.830,0.00,+0.00,+0.000,234.469,+0.200,+0.000,0.200,0.000,+1.920,1,24.928,234.469,4
25.000,012,+56.5980525,+23.6917142,30.650,0.00,+0.00,+0.000,235.309,+0.260,+0.000,0.260,0.000,+2.520,1,25.028,235.309,4
25.100,012,+56.5980603,+23.6917147,31.680,0.00,+0.00,+0.000,236.174,+0.320,+0.000,0.320,0.000,+3.120,1,25.128,236.174,4
25.200,012,+56.5980684,+23.6917152,32.930,0.00,+0.00,+0.000,237.072,+0.380,+0.000,0.380,0.000,+3.720,1,25.228,237.072,4
25.300,012,+56.5980768,+23.6917158,34.400,0.00,+0.00,+0.000,238.007,+0.440,+0.000,0.440,0.000,+4.320,1,25.328,238.007,4
25.400,012,+56.5980856,+23.6917163,35.830,0.00,+0.00,+0.000,238.982,+0.380,+0.000,0.380,0.000,+3.720,1,25.428,238.982,4
25.500,012,+56.5980948,+23.6917169,37.040,0.00,+0.00,+0.000,239.994,+0.320,+0.000,0.320,0.000,+3.120,1,25.528,239.994,4
25.600,012,+56.5981041,+23.6917175,38.030,0.00,+0.00,+0.000,241.037,+0.260,+0.000,0.260,0.000,+2.520,1,25.628,241.037,4
25.700,012,+56.5981137,+23.6917181,38.810,0.00,+0.00,+0.000,242.104,+0.200,-0.050,0.206,0.000,+1.920,1,25.728,242.104,4
25.800,012,+56.5981235,+23.6917187,39.400,0.00,+0.00,+0.000,243.191,+0.160,-0.270,0.314,0.000,+1.560,1,25.828,243.191,4
25.900,012,+56.5981334,+23.6917193,39.900,0.00,+0.00,+0.000,244.292,+0.120,-0.390,0.408,0.000,+1.200,1,25.928,244.292,4
26.000,012,+56.5981434,+23.6917191,40.210,0.00,+0.00,+0.000,245.405,+0.060,-0.630,0.633,0.000,+0.600,1,26.028,245.405,4
26.100,012,+56.5981534,+23.6917175,40.290,0.00,+0.00,+0.000,246.523,+0.000,-0.870,0.870,0.000,+0.000,1,26.128,246.523,4
26.200,012,+56.5981633,+23.6917142,40.160,0.00,+0.00,+0.000,247.640,-0.060,-0.920,0.922,0.060,-0.600,1,26.228,247.640,4
26.300,012,+56.5981729,+23.6917094,39.830,0.00,+0.00,+0.000,248.751,-0.100,-0.960,0.965,0.100,-0.960,1,26.328,248.751,4
26.400,012,+56.5981822,+23.6917032,39.410,0.00,+0.00,+0.000,249.852,-0.130,-0.750,0.761,0.130,-1.320,1,26.428,249.852,4
26.500,012,+56.5981910,+23.6916955,38.860,0.00,+0.00,+0.000,250.939,-0.170,-0.750,0.769,0.170,-1.680,1,26.528,250.939,4
26.600,012,+56.5981994,+23.6916872,38.130,0.00,+0.00,+0.000,252.008,-0.230,-0.700,0.737,0.230,-2.210,1,26.628,252.008,4
26.700,012,+56.5982075,+23.6916788,37.300,0.00,+0.00,+0.000,253.056,-0.240,-0.600,0.646,0.240,-2.330,1,26.728,253.056,4
26.800,012,+56.5982152,+23.6916696,36.510,0.00,+0.00,+0.000,254.081,-0.210,-0.590,0.626,0.210,-2.070,1,26.828,254.081,4
26.900,012,+56.5982223,+23.6916596,35.830,0.00,+0.00,+0.000,255.085,-0.170,-0.530,0.557,0.170,-1.700,1,26.928,255.085,4
27.000,012,+56.5982289,+23.6916489,35.210,0.00,+0.00,+0.000,256.072,-0.180,-0.320,0.367,0.180,-1.750,1,27.028,256.072,4
27.100,012,+56.5982350,+23.6916376,34.600,0.00,+0.00,+0.000,257.042,-0.170,+0.000,0.170,0.170,-1.670,1,27.128,257.042,4
27.200,012,+56.5982408,+23.6916263,34.050,0.00,+0.00,+0.000,257.995,-0.150,+0.250,0.292,0.150,-1.420,1,27.228,257.995,4
27.300,012,+56.5982469,+23.6916158,33.640,0.00,+0.00,+0.000,258.935,-0.090,+0.420,0.430,0.090,-0.910,1,27.328,258.935,4
27.400,012,+56.5982535,+23.6916066,33.450,0.00,+0.00,+0.000,259.867,-0.030,+0.620,0.621,0.030,-0.310,1,27.428,259.867,4
27.500,012,+56.5982605,+23.6915984,33.470,0.00,+0.00,+0.000,260.797,+0.030,+0.720,0.721,0.000,+0.290,1,27.528,260.797,4
27.600,012,+56.5982679,+23.6915912,33.700,0.00,+0.00,+0.000,261.729,+0.090,+0.700,0.706,0.000,+0.890,1,27.628,261.729,4
27.700,012,+56.5982756,+23.6915848,34.160,0.00,+0.00,+0.000,262.672,+0.150,+0.590,0.609,0.000,+1.490,1,27.728,262.672,4
27.800,012,+56.5982837,+23.6915793,34.820,0.00,+0.00,+0.000,263.630,+0.210,+0.520,0.561,0.000,+2.090,1,27.828,263.630,4
27.900,012,+56.5982921,+23.6915746,35.710,0.00,+0.00,+0.000,264.610,+0.270,+0.760,0.807,0.000,+2.690,1,27.928,264.610,4
28.000,012,+56.5983009,+23.6915702,36.790,0.00,+0.00,+0.000,265.617,+0.310,+1.140,1.181,0.000,+3.050,1,28.028,265.617,4
28.100,012,+56.5983099,+23.6915662,37.760,0.00,+0.00,+0.000,266.652,+0.250,+1.300,1.324,0.000,+2.450,1,28.128,266.652,4
28.200,012,+56.5983194,+23.6915649,38.510,0.00,+0.00,+0.000,267.711,+0.190,+1.680,1.691,0.000,+1.850,1,28.228,267.711,4
28.300,012,+56.5983290,+23.6915674,39.050,0.00,+0.00,+0.000,268.788,+0.130,+2.120,2.124,0.000,+1.250,1,28.328,268.788,4
28.400,012,+56.5983381,+23.6915740,39.370,0.00,+0.00,+0.000,269.878,+0.070,+1.950,1.951,0.000,+0.650,1,28.428,269.878,4
28.500,012,+56.5983461,+23.6915842,39.480,0.00,+0.00,+0.000,270.973,+0.010,+1.700,1.700,0.000,+0.050,1,28.528,270.973,4
28.600,012,+56.5983531,+23.6915967,39.370,0.00,+0.00,+0.000,272.068,-0.060,+1.150,1.152,0.060,-0.550,1,28.628,272.068,4
28.700,012,+56.5983596,+23.6916099,39.040,0.00,+0.00,+0.000,273.157,-0.120,+0.510,0.524,0.120,-1.150,1,28.728,273.157,4
28.800,012,+56.5983663,+23.6916226,38.500,0.00,+0.00,+0.000,274.234,-0.180,-0.010,0.180,0.180,-1.750,1,28.828,274.234,4
28.900,012,+56.5983730,+23.6916347,37.760,0.00,+0.00,+0.000,275.293,-0.210,-0.340,0.400,0.210,-2.110,1,28.928,275.293,4
29.000,012,+56.5983799,+23.6916461,37.130,0.00,+0.00,+0.000,276.333,-0.150,-0.390,0.418,0.150,-1.510,1,29.028,276.333,4
29.100,012,+56.5983869,+23.6916568,36.600,0.00,+0.00,+0.000,277.357,-0.170,-0.350,0.389,0.170,-1.630,1,29.128,277.357,4
29.200,012,+56.5983940,+23.6916669,35.940,0.00,+0.00,+0.000,278.365,-0.200,-0.340,0.394,0.200,-1.990,1,29.228,278.365,4
29.300,012,+56.5984012,+23.6916764,35.220,0.00,+0.00,+0.000,279.353,-0.200,-0.320,0.377,0.200,-1.930,1,29.328,279.353,4
29.400,012,+56.5984084,+23.6916852,34.390,0.00,+0.00,+0.000,280.320,-0.260,-0.280,0.382,0.260,-2.530,1,29.428,280.320,4
29.500,012,+56.5984155,+23.6916933,33.360,0.00,+0.00,+0.000,281.261,-0.320,-0.240,0.400,0.320,-3.130,1,29.528,281.261,4
29.600,012,+56.5984226,+23.6917007,32.360,0.00,+0.00,+0.000,282.174,-0.260,-0.220,0.341,0.260,-2.530,1,29.628,282.174,4
29.700,012,+56.5984296,+23.6917077,31.580,0.00,+0.00,+0.000,283.062,-0.200,-0.210,0.290,0.200,-1.930,1,29.728,283.062,4
29.800,012,+56.5984364,+23.6917145,31.020,0.00,+0.00,+0.000,283.931,-0.140,-0.200,0.244,0.140,-1.330,1,29.828,283.931,4
29.900,012,+56.5984432,+23.6917209,30.670,0.00,+0.00,+0.000,284.788,-0.070,-0.200,0.212,0.070,-0.730,1,29.928,284.788,4
30.000,012,+56.5984501,+23.6917269,30.540,0.00,+0.00,+0.000,285.638,-0.010,-0.220,0.220,0.010,-0.130,1,30.028,285.638,4
30.100,012,+56.5984570,+23.6917326,30.620,0.00,+0.00,+0.000,286.488,+0.050,-0.260,0.265,0.000,+0.470,1,30.128,286.488,4
30.200,012,+56.5984641,+23.6917379,30.920,0.00,+0.00,+0.000,287.342,+0.110,-0.280,0.301,0.000,+1.070,1,30.228,287.342,4
30.300,012,+56.5984714,+23.6917428,31.330,0.00,+0.00,+0.000,288.207,+0.100,-0.250,0.269,0.000,+0.950,1,30.328,288.207,4
30.400,012,+56.5984789,+23.6917474,31.550,0.00,+0.00,+0.000,289.080,+0.040,-0.250,0.253,0.000,+0.350,1,30.428,289.080,4
30.500,012,+56.5984864,+23.6917517,31.540,0.00,+0.00,+0.000,289.956,-0.030,-0.250,0.252,0.030,-0.250,1,30.528,289.956,4
30.600,012,+56.5984939,+23.6917554,31.330,0.00,+0.00,+0.000,290.830,-0.090,-0.230,0.247,0.090,-0.850,1,30.628,290.830,4
30.700,012,+56.5985015,+23.6917588,30.940,0.00,+0.00,+0.000,291.694,-0.100,-0.210,0.233,0.100,-0.970,1,30.728,291.694,4
30.800,012,+56.5985090,+23.6917617,30.700,0.00,+0.00,+0.000,292.551,-0.050,-0.220,0.226,0.050,-0.440,1,30.828,292.551,4
30.900,012,+56.5985165,+23.6917643,30.670,0.00,+0.00,+0.000,293.403,+0.020,-0.240,0.241,0.000,+0.160,1,30.928,293.403,4
31.000,012,+56.5985241,+23.6917668,30.850,0.00,+0.00,+0.000,294.257,+0.080,-0.310,0.320,0.000,+0.760,1,31.028,294.257,4
31.100,012,+56.5985317,+23.6917691,31.250,0.00,+0.00,+0.000,295.120,+0.140,-0.380,0.405,0.000,+1.360,1,31.128,295.120,4
31.200,012,+56.5985396,+23.6917705,31.870,0.00,+0.00,+0.000,295.997,+0.200,-0.410,0.456,0.000,+1.960,1,31.228,295.997,4
31.300,012,+56.5985476,+23.6917712,32.710,0.00,+0.00,+0.000,296.893,+0.260,-0.540,0.599,0.000,+2.560,1,31.328,296.893,4
31.400,012,+56.5985559,+23.6917708,33.760,0.00,+0.00,+0.000,297.817,+0.320,-0.610,0.689,0.000,+3.160,1,31.428,297.817,4
31.500,012,+56.5985645,+23.6917693,34.950,0.00,+0.00,+0.000,298.771,+0.330,-0.620,0.702,0.000,+3.280,1,31.528,298.771,4
31.600,012,+56.5985733,+23.6917667,36.110,0.00,+0.00,+0.000,299.758,+0.350,-0.640,0.729,0.000,+3.400,1,31.628,299.758,4
31.700,012,+56.5985822,+23.6917629,37.460,0.00,+0.00,+0.000,300.780,+0.410,-0.920,1.007,0.000,+4.000,1,31.728,300.780,4
31.800,012,+56.5985914,+23.6917582,38.920,0.00,+0.00,+0.000,301.841,+0.400,-1.050,1.124,0.000,+3.880,1,31.828,301.841,4
31.900,012,+56.5986007,+23.6917519,40.190,0.00,+0.00,+0.000,302.939,+0.330,-1.280,1.322,0.000,+3.280,1,31.928,302.939,4
32.000,012,+56.5986096,+23.6917430,41.240,0.00,+0.00,+0.000,304.070,+0.270,-1.350,1.377,0.000,+2.680,1,32.028,304.070,4
32.100,012,+56.5986179,+23.6917316,42.070,0.00,+0.00,+0.000,305.227,+0.210,-1.520,1.534,0.000,+2.080,1,32.128,305.227,4
32.200,012,+56.5986253,+23.6917179,42.690,0.00,+0.00,+0.000,306.405,+0.150,-1.290,1.299,0.000,+1.480,1,32.228,306.405,4
32.300,012,+56.5986321,+23.6917029,43.090,0.00,+0.00,+0.000,307.596,+0.090,-1.070,1.074,0.000,+0.880,1,32.328,307.596,4
32.400,012,+56.5986384,+23.6916870,43.280,0.00,+0.00,+0.000,308.796,+0.030,-0.840,0.841,0.000,+0.280,1,32.428,308.796,4
32.500,012,+56.5986440,+23.6916703,43.250,0.00,+0.00,+0.000,309.997,-0.030,-0.540,0.541,0.030,-0.320,1,32.528,309.997,4
32.600,012,+56.5986491,+23.6916531,43.000,0.00,+0.00,+0.000,311.195,-0.090,-0.410,0.420,0.090,-0.920,1,32.628,311.195,4
32.700,012,+56.5986540,+23.6916359,42.660,0.00,+0.00,+0.000,312.385,-0.110,-0.280,0.301,0.110,-1.040,1,32.728,312.385,4
32.800,012,+56.5986589,+23.6916189,42.160,0.00,+0.00,+0.000,313.563,-0.170,-0.100,0.197,0.170,-1.640,1,32.828,313.563,4
32.900,012,+56.5986637,+23.6916022,41.430,0.00,+0.00,+0.000,314.724,-0.230,-0.200,0.305,0.230,-2.240,1,32.928,314.724,4
33.000,012,+56.5986682,+23.6915856,40.500,0.00,+0.00,+0.000,315.862,-0.290,-0.320,0.432,0.290,-2.840,1,33.028,315.862,4
33.100,012,+56.5986723,+23.6915691,39.350,0.00,+0.00,+0.000,316.971,-0.350,-0.430,0.554,0.350,-3.400,1,33.128,316.971,4
33.200,012,+56.5986758,+23.6915529,38.170,0.00,+0.00,+0.000,318.048,-0.310,-0.530,0.614,0.310,-3.080,1,33.228,318.048,4
33.300,012,+56.5986788,+23.6915369,36.930,0.00,+0.00,+0.000,319.091,-0.380,-0.560,0.677,0.380,-3.680,1,33.328,319.091,4
33.400,012,+56.5986811,+23.6915211,35.610,0.00,+0.00,+0.000,320.098,-0.360,-0.420,0.553,0.360,-3.560,1,33.428,320.098,4
33.500,012,+56.5986830,+23.6915057,34.460,0.00,+0.00,+0.000,321.071,-0.300,-0.390,0.492,0.300,-2.960,1,33.528,321.071,4
33.600,012,+56.5986845,+23.6914906,33.520,0.00,+0.00,+0.000,322.016,-0.240,-0.470,0.528,0.240,-2.360,1,33.628,322.016,4
33.700,012,+56.5986857,+23.6914758,32.800,0.00,+0.00,+0.000,322.937,-0.180,-0.440,0.475,0.180,-1.760,1,33.728,322.937,4
33.800,012,+56.5986863,+23.6914611,32.300,0.00,+0.00,+0.000,323.841,-0.120,-0.340,0.361,0.120,-1.160,1,33.828,323.841,4
33.900,012,+56.5986866,+23.6914466,32.010,0.00,+0.00,+0.000,324.734,-0.060,-0.420,0.424,0.060,-0.560,1,33.928,324.734,4
34.000,012,+56.5986866,+23.6914322,31.920,0.00,+0.00,+0.000,325.622,-0.020,-0.370,0.371,0.020,-0.200,1,34.028,325.622,4
34.100,012,+56.5986862,+23.6914178,31.710,0.00,+0.00,+0.000,326.506,-0.080,-0.280,0.291,0.080,-0.800,1,34.128,326.506,4
34.200,012,+56.5986856,+23.6914036,31.330,0.00,+0.00,+0.000,327.381,-0.120,-0.270,0.295,0.120,-1.160,1,34.228,327.381,4
34.300,012,+56.5986847,+23.6913897,30.900,0.00,+0.00,+0.000,328.246,-0.130,-0.190,0.230,0.130,-1.280,1,34.328,328.246,4
34.400,012,+56.5986837,+23.6913759,30.510,0.00,+0.00,+0.000,329.098,-0.090,-0.110,0.142,0.090,-0.910,1,34.428,329.098,4
34.500,012,+56.5986826,+23.6913623,30.290,0.00,+0.00,+0.000,329.943,-0.040,-0.110,0.117,0.040,-0.410,1,34.528,329.943,4
34.600,012,+56.5986816,+23.6913488,30.240,0.00,+0.00,+0.000,330.784,+0.010,-0.030,0.032,0.000,+0.080,1,34.628,330.784,4
34.700,012,+56.5986805,+23.6913352,30.230,0.00,+0.00,+0.000,331.623,+0.000,+0.000,0.000,0.000,+0.030,1,34.728,331.623,4
34.800,012,+56.5986795,+23.6913217,30.250,0.00,+0.00,+0.000,332.463,+0.010,+0.000,0.010,0.000,+0.150,1,34.828,332.463,4
34.900,012,+56.5986784,+23.6913081,30.280,0.00,+0.00,+0.000,333.304,+0.030,+0.000,0.030,0.000,+0.290,1,34.928,333.304,4
35.000,012,+56.5986774,+23.6912945,30.520,0.00,+0.00,+0.000,334.149,+0.090,+0.000,0.090,0.000,+0.890,1,35.028,334.149,4
35.100,012,+56.5986763,+23.6912807,30.970,0.00,+0.00,+0.000,335.003,+0.150,+0.000,0.150,0.000,+1.490,1,35.128,335.003,4
35.200,012,+56.5986752,+23.6912667,31.630,0.00,+0.00,+0.000,335.872,+0.210,+0.000,0.210,0.000,+2.090,1,35.228,335.872,4
35.300,012,+56.5986741,+23.6912523,32.510,0.00,+0.00,+0.000,336.763,+0.270,+0.000,0.270,0.000,+2.690,1,35.328,336.763,4
